id,ticker,strike,expiry,price,size,date
1044566,AAPL,220,2024-03-08,36.4,100,2024-02-15
1044567,AAPL,225,2024-03-08,41.4,100,2024-02-15
1044568,AAPL,230,2024-03-08,46.4,100,2024-02-15
1044569,AAPL,235,2024-03-08,51.4,100,2024-02-15
1044570,AAPL,240,2024-03-08,56.4,100,2024-02-15
1044571,AAPL,245,2024-03-08,61.4,100,2024-02-15
1044572,AAPL,250,2024-03-08,66.4,100,2024-02-15
1044573,AAPL,255,2024-03-08,71.4,100,2024-02-15
1044574,AAPL,260,2024-03-08,76.4,100,2024-02-15
1044575,AAPL,265,2024-03-08,81.4,100,2024-02-15
1044576,AAPL,120,2024-03-15,0.04,100,2024-02-15
1044577,AAPL,125,2024-03-15,0.05,100,2024-02-15
1044578,AAPL,130,2024-03-15,0.06,100,2024-02-15
1044579,AAPL,135,2024-03-15,0.07,100,2024-02-15
1044580,AAPL,140,2024-03-15,0.09,100,2024-02-15
1044581,AAPL,145,2024-03-15,0.1,100,2024-02-15
1044582,AAPL,150,2024-03-15,0.12,100,2024-02-15
1044583,AAPL,155,2024-03-15,0.16,100,2024-02-15
1044584,AAPL,160,2024-03-15,0.22,100,2024-02-15
1044585,AAPL,165,2024-03-15,0.35,100,2024-02-15
1044586,AAPL,170,2024-03-15,0.62,100,2024-02-15
1044587,AAPL,175,2024-03-15,1.19,100,2024-02-15
1044588,AAPL,180,2024-03-15,2.4,100,2024-02-15
1044589,AAPL,185,2024-03-15,4.45,100,2024-02-15
1044590,AAPL,190,2024-03-15,7.7,100,2024-02-15
1044591,AAPL,195,2024-03-15,11.9,100,2024-02-15
1044592,AAPL,200,2024-03-15,16.5,100,2024-02-15
1044593,AAPL,205,2024-03-15,21.65,100,2024-02-15
1044594,AAPL,210,2024-03-15,26.55,100,2024-02-15
1044595,AAPL,215,2024-03-15,31.65,100,2024-02-15
1044596,AAPL,220,2024-03-15,36.65,100,2024-02-15
1044597,AAPL,225,2024-03-15,41.65,100,2024-02-15
1044598,AAPL,230,2024-03-15,46.65,100,2024-02-15
1044599,AAPL,235,2024-03-15,51.65,100,2024-02-15
1044600,AAPL,240,2024-03-15,56.65,100,2024-02-15
1044601,AAPL,245,2024-03-15,61.65,100,2024-02-15
1044602,AAPL,250,2024-03-15,66.65,100,2024-02-15
1044603,AAPL,255,2024-03-15,71.65,100,2024-02-15
1044604,AAPL,260,2024-03-15,76.65,100,2024-02-15
1044605,AAPL,265,2024-03-15,81.65,100,2024-02-15
1044606,AAPL,270,2024-03-15,86.65,100,2024-02-15
1044607,AAPL,275,2024-03-15,91.65,100,2024-02-15
1044608,AAPL,280,2024-03-15,96.6,100,2024-02-15
1044609,AAPL,120,2024-03-22,0.07,100,2024-02-15
1044610,AAPL,125,2024-03-22,0.08,100,2024-02-15
1044611,AAPL,130,2024-03-22,0.09,100,2024-02-15
1044612,AAPL,135,2024-03-22,0.1,100,2024-02-15
1044613,AAPL,140,2024-03-22,0.12,100,2024-02-15
1044614,AAPL,145,2024-03-22,0.12,100,2024-02-15
1044615,AAPL,150,2024-03-22,0.16,100,2024-02-15
1044616,AAPL,155,2024-03-22,0.21,100,2024-02-15
1044617,AAPL,160,2024-03-22,0.31,100,2024-02-15
1044618,AAPL,165,2024-03-22,0.48,100,2024-02-15
1044619,AAPL,170,2024-03-22,0.83,100,2024-02-15
1044620,AAPL,175,2024-03-22,1.53,100,2024-02-15
1044621,AAPL,180,2024-03-22,2.76,100,2024-02-15
1044622,AAPL,185,2024-03-22,4.8,100,2024-02-15
1044623,AAPL,190,2024-03-22,7.85,100,2024-02-15
1044624,AAPL,195,2024-03-22,11.8,100,2024-02-15
1044625,AAPL,200,2024-03-22,16.5,100,2024-02-15
1044626,AAPL,205,2024-03-22,21.45,100,2024-02-15
1044627,AAPL,210,2024-03-22,26.45,100,2024-02-15
1044628,AAPL,215,2024-03-22,31.45,100,2024-02-15
1044629,AAPL,220,2024-03-22,36.45,100,2024-02-15
1044630,AAPL,225,2024-03-22,41.45,100,2024-02-15
1044631,AAPL,230,2024-03-22,46.45,100,2024-02-15
1044632,AAPL,235,2024-03-22,51.45,100,2024-02-15
1044633,AAPL,240,2024-03-22,56.45,100,2024-02-15
1044634,AAPL,245,2024-03-22,61.45,100,2024-02-15
1044635,AAPL,250,2024-03-22,66.45,100,2024-02-15
1044636,AAPL,255,2024-03-22,71.45,100,2024-02-15
1044637,AAPL,260,2024-03-22,76.45,100,2024-02-15
1044638,AAPL,265,2024-03-22,81.4,100,2024-02-15
1044672,AAPL,120,2024-04-19,0.09,100,2024-02-15
1044673,AAPL,125,2024-04-19,0.11,100,2024-02-15
1044674,AAPL,130,2024-04-19,0.12,100,2024-02-15
1044675,AAPL,135,2024-04-19,0.16,100,2024-02-15
1044676,AAPL,140,2024-04-19,0.19,100,2024-02-15
1044677,AAPL,145,2024-04-19,0.24,100,2024-02-15
1044678,AAPL,150,2024-04-19,0.32,100,2024-02-15
1044679,AAPL,155,2024-04-19,0.45,100,2024-02-15
1044680,AAPL,160,2024-04-19,0.66,100,2024-02-15
1044681,AAPL,165,2024-04-19,0.99,100,2024-02-15
1044682,AAPL,170,2024-04-19,1.56,100,2024-02-15
1044683,AAPL,175,2024-04-19,2.45,100,2024-02-15
1044684,AAPL,180,2024-04-19,3.85,100,2024-02-15
1044685,AAPL,185,2024-04-19,5.8,100,2024-02-15
1044686,AAPL,190,2024-04-19,8.75,100,2024-02-15
1044687,AAPL,195,2024-04-19,12.25,100,2024-02-15
1044688,AAPL,200,2024-04-19,16.75,100,2024-02-15
1044689,AAPL,205,2024-04-19,21.5,100,2024-02-15
1044690,AAPL,210,2024-04-19,26.55,100,2024-02-15
1044691,AAPL,215,2024-04-19,31.55,100,2024-02-15
1044692,AAPL,220,2024-04-19,36.55,100,2024-02-15
1044693,AAPL,225,2024-04-19,41.55,100,2024-02-15
1044694,AAPL,230,2024-04-19,46.55,100,2024-02-15
1044695,AAPL,235,2024-04-19,51.55,100,2024-02-15
1044696,AAPL,240,2024-04-19,56.45,100,2024-02-15
1044697,AAPL,245,2024-04-19,61.5,100,2024-02-15
1044698,AAPL,250,2024-04-19,66.45,100,2024-02-15
1044699,AAPL,255,2024-04-19,71.5,100,2024-02-15
1044700,AAPL,260,2024-04-19,76.5,100,2024-02-15
1044701,AAPL,265,2024-04-19,81.4,100,2024-02-15
1044702,AAPL,270,2024-04-19,86.5,100,2024-02-15
1044703,AAPL,275,2024-04-19,91.5,100,2024-02-15
1044704,AAPL,280,2024-04-19,96.5,100,2024-02-15
1044738,AAPL,120,2024-05-17,0.15,100,2024-02-15
1044739,AAPL,125,2024-05-17,0.2,100,2024-02-15
1044740,AAPL,130,2024-05-17,0.24,100,2024-02-15
1044741,AAPL,135,2024-05-17,0.31,100,2024-02-15
1044742,AAPL,140,2024-05-17,0.4,100,2024-02-15
1044743,AAPL,145,2024-05-17,0.53,100,2024-02-15
1044744,AAPL,150,2024-05-17,0.72,100,2024-02-15
1044745,AAPL,155,2024-05-17,0.98,100,2024-02-15
1044746,AAPL,160,2024-05-17,1.36,100,2024-02-15
1044747,AAPL,165,2024-05-17,1.93,100,2024-02-15
1044748,AAPL,170,2024-05-17,2.74,100,2024-02-15
1044749,AAPL,175,2024-05-17,3.85,100,2024-02-15
1044750,AAPL,180,2024-05-17,5.35,100,2024-02-15
1044751,AAPL,185,2024-05-17,7.35,100,2024-02-15
1044752,AAPL,190,2024-05-17,9.95,100,2024-02-15
1044753,AAPL,195,2024-05-17,13.55,100,2024-02-15
1044754,AAPL,200,2024-05-17,17.2,100,2024-02-15
1044755,AAPL,205,2024-05-17,21.55,100,2024-02-15
1044756,AAPL,210,2024-05-17,26.65,100,2024-02-15
1044757,AAPL,215,2024-05-17,31.85,100,2024-02-15
1044758,AAPL,220,2024-05-17,36.7,100,2024-02-15
1044759,AAPL,225,2024-05-17,41.85,100,2024-02-15
1044760,AAPL,230,2024-05-17,46.85,100,2024-02-15
1044761,AAPL,235,2024-05-17,51.85,100,2024-02-15
1044762,AAPL,240,2024-05-17,56.7,100,2024-02-15
1044763,AAPL,245,2024-05-17,61.5,100,2024-02-15
1044764,AAPL,250,2024-05-17,66.65,100,2024-02-15
1044765,AAPL,255,2024-05-17,71.55,100,2024-02-15
1044766,AAPL,260,2024-05-17,76.8,100,2024-02-15
1044767,AAPL,265,2024-05-17,81.8,100,2024-02-15
1044768,AAPL,270,2024-05-17,86.7,100,2024-02-15
1044769,AAPL,275,2024-05-17,91.8,100,2024-02-15
1044770,AAPL,280,2024-05-17,96.7,100,2024-02-15
1044804,AAPL,120,2024-06-21,0.27,100,2024-02-16
1044805,AAPL,125,2024-06-21,0.33,100,2024-02-16
1044806,AAPL,130,2024-06-21,0.42,100,2024-02-16
1044807,AAPL,135,2024-06-21,0.54,100,2024-02-16
1044808,AAPL,140,2024-06-21,0.7,100,2024-02-16
1044809,AAPL,145,2024-06-21,0.92,100,2024-02-16
1044810,AAPL,150,2024-06-21,1.22,100,2024-02-16
1044811,AAPL,155,2024-06-21,1.63,100,2024-02-16
1044812,AAPL,160,2024-06-21,2.17,100,2024-02-16
1044813,AAPL,165,2024-06-21,2.95,100,2024-02-16
1044814,AAPL,170,2024-06-21,4,100,2024-02-16
1044815,AAPL,175,2024-06-21,5.3,100,2024-02-16
1044816,AAPL,180,2024-06-21,7,100,2024-02-16
1044817,AAPL,185,2024-06-21,9.1,100,2024-02-16
1044818,AAPL,190,2024-06-21,11.8,100,2024-02-16
1044819,AAPL,195,2024-06-21,15.4,100,2024-02-16
1044820,AAPL,200,2024-06-21,19.3,100,2024-02-16
1044821,AAPL,205,2024-06-21,23.5,100,2024-02-16
1044822,AAPL,210,2024-06-21,28.5,100,2024-02-16
1044823,AAPL,215,2024-06-21,33.55,100,2024-02-16
1044824,AAPL,220,2024-06-21,38.6,100,2024-02-16
1044825,AAPL,225,2024-06-21,43.35,100,2024-02-16
1044826,AAPL,230,2024-06-21,48.55,100,2024-02-16
1044827,AAPL,235,2024-06-21,53.6,100,2024-02-16
1044828,AAPL,240,2024-06-21,58.7,100,2024-02-16
1044829,AAPL,245,2024-06-21,63.65,100,2024-02-16
1044830,AAPL,250,2024-06-21,68.65,100,2024-02-16
1044831,AAPL,255,2024-06-21,73.4,100,2024-02-16
1044832,AAPL,260,2024-06-21,78.5,100,2024-02-16
1044833,AAPL,265,2024-06-21,83.65,100,2024-02-16
1044834,AAPL,270,2024-06-21,88.6,100,2024-02-16
1044835,AAPL,275,2024-06-21,93.4,100,2024-02-16
1044836,AAPL,280,2024-06-21,98.6,100,2024-02-16
1044867,AAPL,120,2024-08-16,0.45,100,2024-02-16
1044868,AAPL,125,2024-08-16,0.58,100,2024-02-16
1044869,AAPL,130,2024-08-16,0.73,100,2024-02-16
1044870,AAPL,135,2024-08-16,0.93,100,2024-02-16
1044871,AAPL,140,2024-08-16,1.2,100,2024-02-16
1044872,AAPL,145,2024-08-16,1.54,100,2024-02-16
1044873,AAPL,150,2024-08-16,1.98,100,2024-02-16
1044874,AAPL,155,2024-08-16,2.55,100,2024-02-16
1044875,AAPL,160,2024-08-16,3.3,100,2024-02-16
1044876,AAPL,165,2024-08-16,4.25,100,2024-02-16
1044877,AAPL,170,2024-08-16,5.4,100,2024-02-16
1044878,AAPL,175,2024-08-16,6.8,100,2024-02-16
1044879,AAPL,180,2024-08-16,8.55,100,2024-02-16
1044880,AAPL,185,2024-08-16,10.65,100,2024-02-16
1044881,AAPL,190,2024-08-16,13.2,100,2024-02-16
1044882,AAPL,195,2024-08-16,16.4,100,2024-02-16
1044883,AAPL,200,2024-08-16,20.15,100,2024-02-16
1044884,AAPL,205,2024-08-16,24.4,100,2024-02-16
1044885,AAPL,210,2024-08-16,28.25,100,2024-02-16
1044886,AAPL,215,2024-08-16,33.45,100,2024-02-16
1044887,AAPL,220,2024-08-16,38.5,100,2024-02-16
1044888,AAPL,225,2024-08-16,43.35,100,2024-02-16
1044889,AAPL,230,2024-08-16,48.55,100,2024-02-16
1044890,AAPL,235,2024-08-16,53.6,100,2024-02-16
1044891,AAPL,240,2024-08-16,58.45,100,2024-02-16
1044892,AAPL,245,2024-08-16,63.55,100,2024-02-16
1044893,AAPL,250,2024-08-16,68.6,100,2024-02-16
1044894,AAPL,260,2024-08-16,78.55,100,2024-02-16
1044895,AAPL,270,2024-08-16,88.6,100,2024-02-16
1044896,AAPL,280,2024-08-16,98.55,100,2024-02-16
1044929,AAPL,120,2024-09-20,0.58,100,2024-02-16
1044930,AAPL,125,2024-09-20,0.73,100,2024-02-16
1044931,AAPL,130,2024-09-20,0.93,100,2024-02-16
1044932,AAPL,135,2024-09-20,1.18,100,2024-02-16
1044933,AAPL,140,2024-09-20,1.49,100,2024-02-16
1044934,AAPL,145,2024-09-20,1.9,100,2024-02-16
1044935,AAPL,150,2024-09-20,2.41,100,2024-02-16
1044936,AAPL,155,2024-09-20,3.1,100,2024-02-16
1044937,AAPL,160,2024-09-20,3.9,100,2024-02-16
1044938,AAPL,165,2024-09-20,4.85,100,2024-02-16
1044939,AAPL,170,2024-09-20,6.1,100,2024-02-16
1044940,AAPL,175,2024-09-20,7.5,100,2024-02-16
1044941,AAPL,180,2024-09-20,9.25,100,2024-02-16
1044942,AAPL,185,2024-09-20,11.4,100,2024-02-16
1044943,AAPL,190,2024-09-20,13.85,100,2024-02-16
1044944,AAPL,195,2024-09-20,17.1,100,2024-02-16
1044945,AAPL,200,2024-09-20,20.5,100,2024-02-16
1044946,AAPL,205,2024-09-20,24.25,100,2024-02-16
1044947,AAPL,210,2024-09-20,28.5,100,2024-02-16
1044948,AAPL,215,2024-09-20,33.75,100,2024-02-16
1044949,AAPL,220,2024-09-20,38.65,100,2024-02-16
1044950,AAPL,225,2024-09-20,44,100,2024-02-16
1044951,AAPL,230,2024-09-20,48.4,100,2024-02-16
1044952,AAPL,235,2024-09-20,53.3,100,2024-02-16
1044953,AAPL,240,2024-09-20,58.2,100,2024-02-16
1044954,AAPL,245,2024-09-20,63.35,100,2024-02-16
1044955,AAPL,250,2024-09-20,68.45,100,2024-02-16
1044956,AAPL,255,2024-09-20,73.25,100,2024-02-16
1044957,AAPL,260,2024-09-20,78.2,100,2024-02-16
1044958,AAPL,265,2024-09-20,83.45,100,2024-02-16
1044959,AAPL,270,2024-09-20,88.45,100,2024-02-16
1044960,AAPL,280,2024-09-20,98.2,100,2024-02-16
1045024,AAPL,120,2024-02-16,0.01,100,2024-02-16
1045025,AAPL,125,2024-02-16,0.01,100,2024-02-16
1045026,AAPL,130,2024-02-16,0.01,100,2024-02-16
1045027,AAPL,135,2024-02-16,0.01,100,2024-02-16
1045028,AAPL,140,2024-02-16,0.01,100,2024-02-16
1045029,AAPL,145,2024-02-16,0.01,100,2024-02-16
1045030,AAPL,150,2024-02-16,0.01,100,2024-02-16
1045031,AAPL,155,2024-02-16,0.01,100,2024-02-16
1045032,AAPL,160,2024-02-16,0.01,100,2024-02-16
1045033,AAPL,165,2024-02-16,0.01,100,2024-02-16
1045034,AAPL,170,2024-02-16,0.01,100,2024-02-16
1045035,AAPL,175,2024-02-16,0.01,100,2024-02-16
1045036,AAPL,180,2024-02-16,0.01,100,2024-02-16
1045037,AAPL,185,2024-02-16,3.05,100,2024-02-16
1045038,AAPL,190,2024-02-16,7.9,100,2024-02-16
1045039,AAPL,195,2024-02-16,13.15,100,2024-02-16
1045040,AAPL,200,2024-02-16,18.15,100,2024-02-16
1045041,AAPL,205,2024-02-16,23.15,100,2024-02-16
1045042,AAPL,210,2024-02-16,28.15,100,2024-02-16
1045043,AAPL,215,2024-02-16,33.15,100,2024-02-16
1045044,AAPL,220,2024-02-16,38.25,100,2024-02-16
1045045,AAPL,225,2024-02-16,43.15,100,2024-02-16
1045046,AAPL,230,2024-02-16,48.15,100,2024-02-16
1045047,AAPL,235,2024-02-16,53.1,100,2024-02-16
1045048,AAPL,240,2024-02-16,58.15,100,2024-02-16
1045049,AAPL,245,2024-02-16,63.1,100,2024-02-16
1045050,AAPL,250,2024-02-16,68.1,100,2024-02-16
1045051,AAPL,255,2024-02-16,73.1,100,2024-02-16
1045052,AAPL,260,2024-02-16,78.15,100,2024-02-16
1045053,AAPL,265,2024-02-16,83.1,100,2024-02-16
1045054,AAPL,270,2024-02-16,88.15,100,2024-02-16
1045055,AAPL,275,2024-02-16,93.15,100,2024-02-16
1045056,AAPL,280,2024-02-16,98.15,100,2024-02-16
1045057,AAPL,120,2024-02-23,0.01,100,2024-02-16
1045058,AAPL,125,2024-02-23,0.01,100,2024-02-16
1045059,AAPL,130,2024-02-23,0.01,100,2024-02-16
1045060,AAPL,135,2024-02-23,0.02,100,2024-02-16
1045061,AAPL,140,2024-02-23,0.02,100,2024-02-16
1045062,AAPL,145,2024-02-23,0.02,100,2024-02-16
1045063,AAPL,150,2024-02-23,0.03,100,2024-02-16
1045064,AAPL,155,2024-02-23,0.03,100,2024-02-16
1045065,AAPL,160,2024-02-23,0.04,100,2024-02-16
1045066,AAPL,165,2024-02-23,0.05,100,2024-02-16
1045067,AAPL,170,2024-02-23,0.1,100,2024-02-16
1045068,AAPL,175,2024-02-23,0.28,100,2024-02-16
1045069,AAPL,180,2024-02-23,1.11,100,2024-02-16
1045070,AAPL,185,2024-02-23,3.65,100,2024-02-16
1045071,AAPL,190,2024-02-23,8,100,2024-02-16
1045072,AAPL,195,2024-02-23,12.95,100,2024-02-16
1045073,AAPL,200,2024-02-23,17.9,100,2024-02-16
1045074,AAPL,205,2024-02-23,22.9,100,2024-02-16
1045075,AAPL,210,2024-02-23,27.9,100,2024-02-16
1045076,AAPL,215,2024-02-23,32.95,100,2024-02-16
1045077,AAPL,220,2024-02-23,37.9,100,2024-02-16
1045078,AAPL,225,2024-02-23,42.9,100,2024-02-16
1045079,AAPL,230,2024-02-23,47.9,100,2024-02-16
1045080,AAPL,235,2024-02-23,52.95,100,2024-02-16
1045081,AAPL,240,2024-02-23,57.9,100,2024-02-16
1045082,AAPL,245,2024-02-23,62.9,100,2024-02-16
1045083,AAPL,250,2024-02-23,67.9,100,2024-02-16
1045084,AAPL,255,2024-02-23,72.9,100,2024-02-16
1045085,AAPL,260,2024-02-23,77.9,100,2024-02-16
1045086,AAPL,265,2024-02-23,82.9,100,2024-02-16
1045210,AAPL,120,2024-03-01,0.02,100,2024-02-16
1045211,AAPL,125,2024-03-01,0.06,100,2024-02-16
1045212,AAPL,130,2024-03-01,0.04,100,2024-02-16
1045213,AAPL,135,2024-03-01,0.03,100,2024-02-16
1045214,AAPL,140,2024-03-01,0.04,100,2024-02-16
1045215,AAPL,145,2024-03-01,0.04,100,2024-02-16
1045216,AAPL,150,2024-03-01,0.06,100,2024-02-16
1045217,AAPL,155,2024-03-01,0.07,100,2024-02-16
1045218,AAPL,160,2024-03-01,0.09,100,2024-02-16
1045219,AAPL,165,2024-03-01,0.14,100,2024-02-16
1045220,AAPL,170,2024-03-01,0.27,100,2024-02-16
1045221,AAPL,175,2024-03-01,0.69,100,2024-02-16
1045222,AAPL,180,2024-03-01,1.86,100,2024-02-16
1045223,AAPL,185,2024-03-01,4.35,100,2024-02-16
1045224,AAPL,190,2024-03-01,8.25,100,2024-02-16
1045225,AAPL,195,2024-03-01,12.95,100,2024-02-16
1045226,AAPL,200,2024-03-01,17.95,100,2024-02-16
1045227,AAPL,205,2024-03-01,22.95,100,2024-02-16
1045228,AAPL,210,2024-03-01,27.95,100,2024-02-16
1045229,AAPL,215,2024-03-01,32.95,100,2024-02-16
1045230,AAPL,220,2024-03-01,37.95,100,2024-02-16
1045231,AAPL,225,2024-03-01,42.9,100,2024-02-16
1045232,AAPL,230,2024-03-01,47.9,100,2024-02-16
1045233,AAPL,235,2024-03-01,52.9,100,2024-02-16
1045234,AAPL,240,2024-03-01,57.9,100,2024-02-16
1045235,AAPL,245,2024-03-01,62.9,100,2024-02-16
1045236,AAPL,250,2024-03-01,67.9,100,2024-02-16
1045237,AAPL,255,2024-03-01,72.9,100,2024-02-16
1045238,AAPL,260,2024-03-01,77.9,100,2024-02-16
1045239,AAPL,265,2024-03-01,82.9,100,2024-02-16
1045240,AAPL,120,2024-03-08,0.03,100,2024-02-16
1045241,AAPL,125,2024-03-08,0.03,100,2024-02-16
1045242,AAPL,130,2024-03-08,0.04,100,2024-02-16
1045243,AAPL,135,2024-03-08,0.05,100,2024-02-16
1045244,AAPL,140,2024-03-08,0.06,100,2024-02-16
1045245,AAPL,145,2024-03-08,0.08,100,2024-02-16
1045246,AAPL,150,2024-03-08,0.08,100,2024-02-16
1045247,AAPL,155,2024-03-08,0.11,100,2024-02-16
1045248,AAPL,160,2024-03-08,0.16,100,2024-02-16
1045249,AAPL,165,2024-03-08,0.25,100,2024-02-16
1045250,AAPL,170,2024-03-08,0.49,100,2024-02-16
1045251,AAPL,175,2024-03-08,1.1,100,2024-02-16
1045252,AAPL,180,2024-03-08,2.43,100,2024-02-16
1045253,AAPL,185,2024-03-08,4.9,100,2024-02-16
1045254,AAPL,190,2024-03-08,8.55,100,2024-02-16
1045255,AAPL,195,2024-03-08,13,100,2024-02-16
1045256,AAPL,200,2024-03-08,17.95,100,2024-02-16
1045257,AAPL,205,2024-03-08,22.95,100,2024-02-16
1045258,AAPL,210,2024-03-08,27.95,100,2024-02-16
1045259,AAPL,215,2024-03-08,32.95,100,2024-02-16
1045260,AAPL,220,2024-03-08,37.95,100,2024-02-16
1045261,AAPL,225,2024-03-08,42.95,100,2024-02-16
1045262,AAPL,230,2024-03-08,47.95,100,2024-02-16
1045263,AAPL,235,2024-03-08,52.95,100,2024-02-16
1045264,AAPL,240,2024-03-08,57.95,100,2024-02-16
1045265,AAPL,245,2024-03-08,62.95,100,2024-02-16
1045266,AAPL,250,2024-03-08,67.95,100,2024-02-16
1045267,AAPL,255,2024-03-08,72.95,100,2024-02-16
1045268,AAPL,260,2024-03-08,77.95,100,2024-02-16
1045269,AAPL,265,2024-03-08,82.95,100,2024-02-16
1045270,AAPL,120,2024-03-15,0.04,100,2024-02-16
1045271,AAPL,125,2024-03-15,0.04,100,2024-02-16
1045272,AAPL,130,2024-03-15,0.05,100,2024-02-16
1045273,AAPL,135,2024-03-15,0.08,100,2024-02-16
1045274,AAPL,140,2024-03-15,0.09,100,2024-02-16
1045275,AAPL,145,2024-03-15,0.1,100,2024-02-16
1045276,AAPL,150,2024-03-15,0.13,100,2024-02-16
1045277,AAPL,155,2024-03-15,0.17,100,2024-02-16
1045278,AAPL,160,2024-03-15,0.24,100,2024-02-16
1045279,AAPL,165,2024-03-15,0.39,100,2024-02-16
1045280,AAPL,170,2024-03-15,0.72,100,2024-02-16
1045281,AAPL,175,2024-03-15,1.45,100,2024-02-16
1045282,AAPL,180,2024-03-15,2.85,100,2024-02-16
1045283,AAPL,185,2024-03-15,5.25,100,2024-02-16
1045284,AAPL,190,2024-03-15,8.8,100,2024-02-16
1045285,AAPL,195,2024-03-15,13.1,100,2024-02-16
1045286,AAPL,200,2024-03-15,17.95,100,2024-02-16
1045287,AAPL,205,2024-03-15,22.95,100,2024-02-16
1045288,AAPL,210,2024-03-15,27.95,100,2024-02-16
1045289,AAPL,215,2024-03-15,32.95,100,2024-02-16
1045290,AAPL,220,2024-03-15,37.95,100,2024-02-16
1045291,AAPL,225,2024-03-15,42.95,100,2024-02-16
1045292,AAPL,230,2024-03-15,47.95,100,2024-02-16
1045293,AAPL,235,2024-03-15,52.95,100,2024-02-16
1045294,AAPL,240,2024-03-15,57.95,100,2024-02-16
1045295,AAPL,245,2024-03-15,62.95,100,2024-02-16
1045296,AAPL,250,2024-03-15,67.95,100,2024-02-16
1045297,AAPL,255,2024-03-15,72.95,100,2024-02-16
1045298,AAPL,260,2024-03-15,77.95,100,2024-02-16
1045299,AAPL,265,2024-03-15,82.95,100,2024-02-16
1045300,AAPL,270,2024-03-15,87.95,100,2024-02-16
1045301,AAPL,275,2024-03-15,92.95,100,2024-02-16
1045302,AAPL,280,2024-03-15,97.95,100,2024-02-16
1045303,AAPL,120,2024-03-22,0.06,100,2024-02-16
1045304,AAPL,125,2024-03-22,0.06,100,2024-02-16
1045305,AAPL,130,2024-03-22,0.08,100,2024-02-16
1045306,AAPL,135,2024-03-22,0.09,100,2024-02-16
1045307,AAPL,140,2024-03-22,0.11,100,2024-02-16
1045308,AAPL,145,2024-03-22,0.14,100,2024-02-16
1045309,AAPL,150,2024-03-22,0.17,100,2024-02-16
1045310,AAPL,155,2024-03-22,0.23,100,2024-02-16
1045311,AAPL,160,2024-03-22,0.34,100,2024-02-16
1045312,AAPL,165,2024-03-22,0.55,100,2024-02-16
1045313,AAPL,170,2024-03-22,0.97,100,2024-02-16
1045314,AAPL,175,2024-03-22,1.81,100,2024-02-16
1045315,AAPL,180,2024-03-22,3.3,100,2024-02-16
1045316,AAPL,185,2024-03-22,5.6,100,2024-02-16
1045317,AAPL,190,2024-03-22,9.05,100,2024-02-16
1045318,AAPL,195,2024-03-22,13.2,100,2024-02-16
1045319,AAPL,200,2024-03-22,18,100,2024-02-16
1045320,AAPL,205,2024-03-22,22.95,100,2024-02-16
1045321,AAPL,210,2024-03-22,27.95,100,2024-02-16
1045322,AAPL,215,2024-03-22,32.95,100,2024-02-16
1045323,AAPL,220,2024-03-22,37.95,100,2024-02-16
1045324,AAPL,225,2024-03-22,42.95,100,2024-02-16
1045325,AAPL,230,2024-03-22,47.95,100,2024-02-16
1045326,AAPL,235,2024-03-22,52.95,100,2024-02-16
1045327,AAPL,240,2024-03-22,57.95,100,2024-02-16
1045328,AAPL,245,2024-03-22,62.95,100,2024-02-16
1045329,AAPL,250,2024-03-22,67.95,100,2024-02-16
1045330,AAPL,255,2024-03-22,72.95,100,2024-02-16
1045331,AAPL,260,2024-03-22,77.95,100,2024-02-16
1045332,AAPL,265,2024-03-22,82.95,100,2024-02-16
1045366,AAPL,120,2024-04-19,0.1,100,2024-02-16
1045367,AAPL,125,2024-04-19,0.12,100,2024-02-16
1045368,AAPL,130,2024-04-19,0.14,100,2024-02-16
1045369,AAPL,135,2024-04-19,0.16,100,2024-02-16
1045370,AAPL,140,2024-04-19,0.22,100,2024-02-16
1045371,AAPL,145,2024-04-19,0.27,100,2024-02-16
1045372,AAPL,150,2024-04-19,0.36,100,2024-02-16
1045373,AAPL,155,2024-04-19,0.5,100,2024-02-16
1045374,AAPL,160,2024-04-19,0.73,100,2024-02-16
1045375,AAPL,165,2024-04-19,1.12,100,2024-02-16
1045376,AAPL,170,2024-04-19,1.78,100,2024-02-16
1045377,AAPL,175,2024-04-19,2.8,100,2024-02-16
1045378,AAPL,180,2024-04-19,4.4,100,2024-02-16
1045379,AAPL,185,2024-04-19,6.6,100,2024-02-16
1045380,AAPL,190,2024-04-19,9.8,100,2024-02-16
1045381,AAPL,195,2024-04-19,13.6,100,2024-02-16
1045382,AAPL,200,2024-04-19,18.1,100,2024-02-16
1045383,AAPL,205,2024-04-19,23,100,2024-02-16
1045384,AAPL,210,2024-04-19,28.05,100,2024-02-16
1045385,AAPL,215,2024-04-19,33.05,100,2024-02-16
1045386,AAPL,220,2024-04-19,38,100,2024-02-16
1045387,AAPL,225,2024-04-19,43,100,2024-02-16
1045388,AAPL,230,2024-04-19,48.05,100,2024-02-16
1045389,AAPL,235,2024-04-19,53.05,100,2024-02-16
1045390,AAPL,240,2024-04-19,58,100,2024-02-16
1045391,AAPL,245,2024-04-19,63.05,100,2024-02-16
1045392,AAPL,250,2024-04-19,68.05,100,2024-02-16
1045393,AAPL,255,2024-04-19,73.05,100,2024-02-16
1045394,AAPL,260,2024-04-19,78.05,100,2024-02-16
1045395,AAPL,265,2024-04-19,83.05,100,2024-02-16
1045396,AAPL,270,2024-04-19,88.05,100,2024-02-16
